age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country
58.340168,283296.6,5.194469,104.04716,0.017525716,36.83077,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.962868,286852.78,5.19569,102.67984,0.02351737,37.45523,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.22945,293181.8,5.3508396,169.53123,0.036333684,37.124294,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.253315,261521.08,4.612285,46.613327,0.0005201943,35.86566,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.838764,306403.12,5.777131,316.23337,0.16105065,38.13939,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.50534,275816.16,5.0017233,68.01465,0.006710341,36.17722,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.07537,301376.44,5.710834,209.88579,0.090486765,37.979145,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.297672,271444.38,4.649296,33.71623,0.0020820727,36.16967,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.042236,259229.38,4.698534,23.866465,0.0023905046,35.739105,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.61044,307056.03,5.76187,395.38498,0.12540802,37.486195,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.920166,294132.56,5.287977,214.21756,0.03237205,36.970642,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.50294,285798.28,5.113065,109.65033,0.022513766,38.116592,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.88644,286235.7,5.2497044,128.80217,0.012476156,37.375744,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.16465,284070.56,4.9938335,110.01885,0.009616809,36.492954,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.65775,289838.56,5.3606896,211.46013,0.027179144,36.9169,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.35406,254570.94,4.3615894,12.756204,0.00041525706,35.224987,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.15898,292763.94,5.413737,248.0865,0.07448016,38.150066,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.47156,292829.34,5.2245035,158.09723,0.04470731,37.549095,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.87743,288590.75,4.999799,82.30692,0.024615025,36.716377,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.869015,291154.88,5.2774334,107.85717,0.03282246,36.778614,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.245403,291241.72,5.420477,287.83167,0.02415528,37.439095,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.214466,266600.28,4.7129116,23.977428,0.0012707784,36.803757,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.85222,272679.22,4.8783846,88.64563,0.009158371,36.639133,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.801464,273490.53,4.956693,49.525806,0.003581187,36.12237,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.67699,283403.16,5.0693903,82.74974,0.00974592,36.08179,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.858047,298156.03,5.5226145,290.71054,0.06383212,37.85599,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.191746,270856.53,4.7513537,43.075188,0.0058522844,36.501858,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.22125,285356.78,5.1864696,113.268776,0.0078113405,36.37665,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.455444,257837.36,4.6175313,29.115637,0.0012486393,35.752384,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.57889,288828.28,5.1871247,87.30894,0.0030322152,37.04403,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.477966,313066.16,5.9077764,497.57846,0.16780403,37.806164,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.99336,283828.03,5.010431,78.315254,0.0047840783,35.972965,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.440453,268617.1,4.702655,37.616478,0.0022910773,36.742985,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.92235,241741.77,3.3627696,2.2575383,2.3529337e-06,37.878006,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.548405,287152.84,5.144817,133.83885,0.021842413,36.816013,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.523647,276409.7,4.560437,14.05906,0.00020345066,36.646854,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.95733,290972.06,5.098742,131.62914,0.04179353,36.790554,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.466057,288369.3,5.3160543,254.9714,0.019819934,37.208847,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.853626,278041.47,4.9424686,85.52407,0.0033650834,36.536003,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.79015,290959.25,5.3472447,227.32703,0.049182918,37.626232,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.8982,290911.84,5.357778,139.98863,0.027238693,37.29506,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.236267,306827.78,5.788777,374.24805,0.12657142,37.965874,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.73837,277591.62,4.8941665,63.958054,0.0031843537,36.639423,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.272625,306000.72,5.734827,274.59216,0.09271714,37.675842,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.53037,283052.6,5.0989985,96.729454,0.017496843,36.85984,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.443886,286658.4,5.315257,207.01085,0.034841087,37.38285,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.772045,294422.2,5.3591437,242.93452,0.0843433,36.916027,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.300465,304393.7,5.609344,376.04303,0.12213022,37.770775,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.22685,277866.78,5.167384,120.182144,0.016281225,37.20649,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.540493,281971.2,5.0902514,87.18474,0.0068721594,36.97223,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.28642,289357.2,5.2407026,138.06491,0.013400947,36.751812,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.2198,287649.34,5.304841,102.552704,0.030807378,37.087902,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.99723,259704.75,3.9836986,6.685629,5.035824e-05,35.180103,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.43639,278067.25,4.8640385,39.084656,0.0046808827,35.776726,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.89518,305221.53,5.612696,400.15588,0.18306303,37.767414,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.175434,291172.72,5.3552175,183.97868,0.037050754,37.54751,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.32155,300590.5,5.581938,395.92282,0.07970241,37.87227,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.025646,286459.56,5.3338704,204.5422,0.023705974,37.198593,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.909607,287479.78,5.3356047,120.42039,0.029326024,37.409687,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.790302,287771.44,5.3304334,206.42744,0.031766362,37.517223,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.721523,298296.56,5.5707803,304.2946,0.1642041,38.07664,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.0927,306904.72,5.5090337,307.46722,0.06344486,37.67106,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.95599,285449.3,5.1706715,80.75706,0.029897355,36.7224,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.64131,280464.3,5.117161,121.86622,0.0114529375,37.231018,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.232944,280809.44,5.187147,57.495823,0.0018836706,37.675224,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.722652,281749.7,4.9705095,142.32593,0.028165288,37.16685,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.47861,290666.7,4.8117595,23.734398,0.0007223332,35.860283,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.095066,299872.75,5.473037,249.07698,0.049237445,37.687485,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.32032,287590.53,5.0961475,143.53381,0.006236596,36.45658,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.207302,286470.53,5.392473,195.9258,0.08171751,36.89813,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.668495,266823.72,4.837221,41.41179,0.0043782555,36.18429,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.62635,284089.1,5.2435446,117.09371,0.009845766,36.865387,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.846256,283277.2,5.225548,173.10269,0.034996133,37.4589,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.749336,297703.84,5.2861176,109.36783,0.007258328,37.37281,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.740715,272622.0,4.884955,65.63766,0.005832906,36.824203,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.59332,301463.56,5.4821014,264.87265,0.048500042,38.081264,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.635334,296871.66,5.0649853,77.053,0.0059088473,36.018986,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.053112,290076.0,5.2757106,174.71713,0.046315465,37.063477,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.71004,295628.6,5.426825,243.06584,0.06034639,37.53083,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.756577,262649.8,4.556304,39.914707,0.00016861958,35.580284,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.435505,284054.84,4.9932046,93.61972,0.008591416,36.630836,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.653893,294105.4,5.4023824,218.8416,0.05256487,38.047256,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.025677,286901.75,4.8896174,116.35039,0.010683959,36.326633,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.294548,293078.88,5.27,165.04688,0.011796427,36.892883,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.852646,288072.03,5.386573,278.52457,0.022751883,36.96704,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.20096,300345.6,5.536974,245.72638,0.099276915,37.65376,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.09264,286301.88,5.3109136,181.92372,0.027731828,37.266453,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.690353,296036.6,5.4011526,262.58618,0.032246366,37.084377,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.19288,279576.2,5.294499,142.58151,0.06026237,37.0689,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.485565,301090.0,5.563084,207.82027,0.0834423,37.536095,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.639816,297011.53,5.5268326,238.221,0.16381432,37.493076,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.640205,289973.7,5.2673864,165.23761,0.009973412,37.365982,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.351654,292995.3,5.3263173,204.38226,0.023105871,37.130238,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.02221,287006.22,5.2324004,180.092,0.029191617,36.93958,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.49147,301910.44,5.498439,295.84653,0.056307897,37.955242,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.399555,290415.62,5.312609,163.40091,0.025049815,37.300556,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.72151,293712.22,5.410557,261.28848,0.072491966,37.26168,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.71002,276959.7,4.9926376,134.48718,0.02292147,36.696445,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.97991,283402.6,5.193161,162.4274,0.0088953,36.759052,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.533478,275612.97,4.9205346,94.29421,0.0029903282,36.319344,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.612396,282279.4,5.166957,117.40833,0.021604976,37.354866,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.04193,263820.8,4.786518,33.20772,0.00037689993,36.27937,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.429096,274959.94,4.890202,84.27415,0.0036979856,36.368538,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.922546,304683.56,5.437276,210.77182,0.03557474,37.221806,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.570625,271751.66,4.776309,81.21178,0.0034580273,37.0346,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.820724,268265.28,4.645336,32.73781,0.0022657202,35.808037,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.37981,290865.8,5.238014,194.90143,0.05805429,37.590946,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.09189,300774.75,5.680314,364.438,0.07640447,37.5177,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.480038,266811.25,4.7094054,81.73013,0.0012176854,36.183052,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.162582,277923.88,5.0287714,95.97538,0.013361874,36.90862,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.500835,279752.56,5.060345,72.73607,0.012478237,36.561966,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.58081,280021.5,5.043896,115.097244,0.011079786,37.06015,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.823578,305044.8,5.607468,263.55905,0.119142205,37.577442,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.261803,281949.28,5.1090183,56.436024,0.01813755,36.938187,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.567684,291752.84,5.357011,293.16885,0.013478169,37.101257,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.00415,290941.75,5.1819634,121.91567,0.027490057,36.40569,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.73689,300818.16,5.478606,312.4498,0.035918575,37.312275,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.762985,305674.84,5.753008,276.5951,0.106787585,37.445652,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.15569,293853.5,5.3289433,169.82565,0.026975224,37.408825,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.175037,270874.47,4.340503,12.3033695,0.00016243814,36.265602,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.584312,277496.62,4.998901,184.58264,0.00924806,36.724274,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.04221,294895.97,5.5467925,245.6767,0.09699119,37.822937,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.210396,275989.66,4.980862,69.95438,0.014914347,36.935925,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.75785,286350.28,4.922017,138.85814,0.007017565,37.002792,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.52714,283050.0,5.2706265,179.99113,0.031990513,37.397884,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.40974,296817.75,5.3057995,197.75633,0.03043209,37.242317,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.504417,272420.56,4.3831773,15.038483,0.00022101932,37.98328,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.929092,291670.47,5.2239456,129.16089,0.022770943,36.466286,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.835876,281695.75,5.0262856,58.668293,0.011324668,36.451584,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.09829,286564.7,5.1829767,154.24774,0.02194062,37.506798,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.328873,283033.53,5.030031,67.223236,0.0031179062,36.34738,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.884186,295229.9,5.3110814,167.51558,0.036429513,37.316444,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.801464,271894.0,4.8614597,71.16636,0.009440702,36.107166,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.9083,246412.61,3.5366764,1.8346155,1.3834768e-06,37.496624,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.34435,312935.7,5.822346,455.75845,0.11076908,37.417595,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.076515,284427.12,4.68811,25.921917,0.0010703264,35.458813,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.888695,297447.1,5.3799505,154.43306,0.009041449,36.4327,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.421852,314435.3,5.680077,249.35437,0.054340195,37.382687,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.595596,261398.64,4.585276,42.38823,0.0048320633,36.374973,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.00459,300226.78,5.5706196,282.67938,0.059026062,37.668617,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.026855,278112.38,4.929053,49.962482,0.021648865,37.164066,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.178165,290520.47,5.218362,219.3622,0.013473505,37.02046,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.45076,292984.72,5.1329117,122.10661,0.007061187,36.59266,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.500217,286227.25,5.295599,104.1843,0.019871883,36.877228,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.95815,274472.8,4.655539,18.961441,0.00059121556,35.081665,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.113327,279784.94,5.0150185,84.44303,0.006057597,36.57278,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.101006,296207.6,5.5115786,341.9214,0.05179423,37.833046,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.29408,283002.25,4.9697714,94.75987,0.007880892,36.225193,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.843258,292041.56,5.354868,169.38748,0.03717857,37.173107,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.464546,286047.06,5.1347814,147.10257,0.011350445,37.813656,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.701145,292330.97,5.380483,234.96991,0.03572886,37.543324,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.26596,288788.97,4.970771,49.73692,0.0017287825,37.336166,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.572575,286467.16,5.2981033,158.04448,0.030108945,36.97095,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.482655,266211.1,4.7271104,48.53473,0.0031000157,36.71615,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.053802,261380.66,4.5314612,37.9741,0.000736667,35.21493,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.624054,299959.22,5.555459,231.44643,0.06882053,37.781204,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.598953,278447.9,4.731735,27.494457,0.00065077015,35.977875,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.8814,292448.7,5.3150573,118.68768,0.038599603,37.130165,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.36234,278582.56,5.1284814,52.52603,0.0013845675,37.696354,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.193306,294865.56,5.063506,126.65198,0.002339319,36.45747,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.04801,287056.47,5.177887,99.66722,0.018807385,37.077785,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.221268,310617.06,5.5495896,310.8119,0.09808778,36.910645,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.723198,293487.56,5.3051796,186.34753,0.073089994,37.458397,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.238888,294681.28,5.532245,322.78235,0.05416501,37.805416,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.65908,310366.6,5.6584163,462.41492,0.06301733,37.56798,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.66809,282564.44,5.147638,109.33929,0.02524888,37.37991,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.28079,285016.3,5.233035,126.52273,0.008711869,36.953564,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.848885,284351.38,5.195401,222.76538,0.02193859,37.18309,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.58445,264964.0,4.734978,37.584988,0.0013269533,36.021767,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.939228,289914.28,5.35131,132.32323,0.04178348,37.24535,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.304306,287697.4,5.21562,76.00276,0.009020262,36.783253,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.1668,276105.47,4.99068,59.189365,0.004697774,36.704006,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.123455,285810.7,5.2450366,176.39516,0.038293015,37.360218,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.231358,282609.44,5.1981864,147.56725,0.041705538,37.254215,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.29688,273837.3,4.8293486,48.951992,0.0083359545,36.441887,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.816902,280618.84,5.031563,68.99889,0.008558812,36.611897,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.50922,296020.12,5.4501305,173.39192,0.04166165,37.53614,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.052284,281414.7,5.2038007,135.01491,0.01828765,37.177193,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.511234,297178.94,5.367355,235.9269,0.049899194,36.92646,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.581997,294883.47,5.317397,136.42534,0.02362822,36.00291,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.398193,295948.56,5.5028405,358.1199,0.07444728,37.78665,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.381172,284467.84,5.220366,129.94666,0.028827457,37.69789,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.452316,279636.1,5.075341,102.48262,0.014572497,37.68765,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.248886,285160.38,5.1547403,123.65922,0.05104584,36.807735,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.132256,306196.53,5.831463,479.4921,0.14104201,37.834446,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.29416,286220.1,4.9501624,94.82175,0.0043189935,35.934185,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
61.285767,266194.97,4.7690024,29.779787,0.00080618676,35.84027,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.99927,291661.66,5.295745,198.30019,0.032090336,37.334587,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.53317,291829.56,5.370118,244.40666,0.038952753,37.039795,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.073753,299212.97,5.5282135,335.88855,0.10663789,37.47722,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.322403,287344.47,5.2111597,92.280556,0.006773829,36.759693,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.09281,295408.84,5.14675,81.554436,0.0045935037,36.422375,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.9157,281697.8,5.231327,139.70403,0.021563355,36.929234,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.8244,280097.28,4.942924,90.37283,0.0014722405,36.3784,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.44205,302160.3,5.5436053,248.67603,0.10380008,37.711895,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.4192,293115.6,5.2231264,143.94803,0.018917168,36.008247,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
60.01288,299286.47,5.152424,108.36935,0.0118953325,35.74708,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.412663,280830.03,4.899992,72.848595,0.0040041422,36.553005,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.97218,296848.5,5.3246408,123.52478,0.0040430394,37.73142,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.34364,289599.75,5.3552675,279.4548,0.05387826,37.57313,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.25352,286918.53,5.413503,121.91335,0.037913505,36.780468,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.791824,286452.12,5.202622,130.52478,0.004365989,36.096012,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.81744,290329.47,5.3179955,195.2491,0.04308208,37.050972,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.914524,280096.16,4.8077254,81.48488,0.0036686303,36.709263,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.28107,291405.16,5.2822747,145.4558,0.02356211,36.841705,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.204094,263795.75,4.7002826,48.009903,0.0017325721,36.790264,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
59.277042,276292.28,4.9844513,67.073364,0.00410171,36.817314,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.672375,290587.7,5.321411,178.8764,0.03299406,37.53775,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
56.66423,298520.06,5.6306696,404.82715,0.13533068,37.501312,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.07244,296900.56,5.4639673,212.25821,0.031181315,37.423485,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.66792,298185.97,5.506286,234.09407,0.0652988,37.587547,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.048935,293876.9,5.361035,203.18341,0.028022062,36.816177,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.41857,282297.62,5.019978,129.80484,0.005296926,36.982025,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.485558,307637.28,5.624992,261.84503,0.14397138,37.002834,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.614235,300795.78,5.5282865,243.13269,0.063448854,37.505993,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.85123,269021.3,4.8540816,86.49423,0.0121282805,36.857246,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
58.126278,292837.34,5.274994,235.68951,0.028466871,37.37093,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
57.33006,301526.66,5.582311,326.41495,0.1483545,37.32267,Private,9th,Divorced,Other-service,Not-in-family,White,Female,United-States
